상호명,지점명,상권업종소분류명,시도명,시군구명,행정동명,경도,위도
커피마마,휘경우리집점,커피전문점/카페/다방,서울특별시,동대문구,전농2동,127.0685875,37.58249252
코나카페,,커피전문점/카페/다방,서울특별시,용산구,청파동,126.9697441,37.54811643
어린농부딸기가좋아타임스,,커피전문점/카페/다방,서울특별시,영등포구,영등포동,126.9039142,37.51721267
내일은청춘바리스타,,커피전문점/카페/다방,서울특별시,강남구,논현2동,127.0372984,37.51697857
커피더맨,,커피전문점/카페/다방,서울특별시,서대문구,천연동,126.9645337,37.56726304
가영,,커피전문점/카페/다방,서울특별시,중구,명동,126.9842101,37.56455966
롯데리아,자바커피연대점,커피전문점/카페/다방,서울특별시,서대문구,신촌동,126.9371022,37.55798183
커피프린스1호점&칵테일,,커피전문점/카페/다방,서울특별시,마포구,서교동,126.9292513,37.554541
커피팩토리쏘,,커피전문점/카페/다방,서울특별시,동작구,노량진2동,126.9353714,37.51255367
커피앤,,커피전문점/카페/다방,서울특별시,종로구,교남동,126.9598463,37.57304255
제이스티하우스,,커피전문점/카페/다방,서울특별시,성북구,성북동,127.0027407,37.59250576
커피커넥션,,커피전문점/카페/다방,서울특별시,관악구,인헌동,126.963571,37.47652817
카페락앤락,,커피전문점/카페/다방,서울특별시,종로구,이화동,127.0032694,37.57918384
치프빈,,커피전문점/카페/다방,서울특별시,강서구,화곡6동,126.8512794,37.55482629
에어패스,,커피전문점/카페/다방,서울특별시,강남구,삼성2동,127.0542522,37.50647408
콥스,,커피전문점/카페/다방,서울특별시,강동구,명일2동,127.1556443,37.54829461
어쨌거나1MM,,커피전문점/카페/다방,서울특별시,종로구,부암동,126.9638143,37.5922245
비터스윗,,커피전문점/카페/다방,서울특별시,마포구,연남동,126.9243335,37.56361481
할리스커피,,커피전문점/카페/다방,서울특별시,서초구,서초4동,127.0254563,37.50032009
커피마마,홍제역우리집점,커피전문점/카페/다방,서울특별시,서대문구,홍제2동,126.9456246,37.58851333
카페베네,홍대정문점,커피전문점/카페/다방,서울특별시,마포구,서강동,126.9249219,37.55260046
라테라세,,커피전문점/카페/다방,서울특별시,마포구,서교동,126.9128858,37.55532853
수커피,,커피전문점/카페/다방,서울특별시,동대문구,장안1동,127.0708944,37.56539983
페이퍼북,,커피전문점/카페/다방,서울특별시,서대문구,신촌동,126.9380891,37.55862144
카페일상,,커피전문점/카페/다방,서울특별시,성북구,삼선동,127.0157932,37.58933554
모코커피,,커피전문점/카페/다방,서울특별시,동작구,흑석동,126.9589734,37.50313184
커피볶는집,,커피전문점/카페/다방,서울특별시,마포구,용강동,126.9439312,37.54085124
빨라쪼델쁘레또,,커피전문점/카페/다방,서울특별시,서대문구,신촌동,126.9429168,37.56380069
다시스31호점,31호점,커피전문점/카페/다방,서울특별시,강동구,성내2동,127.1293237,37.5354166
이디야커피,보라매점,커피전문점/카페/다방,서울특별시,동작구,신대방2동,126.924082,37.49132182
탐앤탐스신도림테크노마트,,커피전문점/카페/다방,서울특별시,구로구,구로5동,126.8902076,37.50703804
바리스타커피,,커피전문점/카페/다방,서울특별시,서초구,방배4동,126.990795,37.49088337
나인커피로스터스,,커피전문점/카페/다방,서울특별시,종로구,사직동,126.9730506,37.5784833
카페7그램,상봉점,커피전문점/카페/다방,서울특별시,중랑구,망우본동,127.0941414,37.59744152
이랜드레저비스외식더카페,,커피전문점/카페/다방,서울특별시,광진구,광장동,127.1031214,37.55025909
빌리엔젤,강남역점,커피전문점/카페/다방,서울특별시,강남구,역삼1동,127.0270705,37.50143268
카페오픈키친,,커피전문점/카페/다방,서울특별시,광진구,광장동,127.1012296,37.54192799
커피스토리,,커피전문점/카페/다방,서울특별시,종로구,종로5.6가동,127.0078346,37.57215813
코이노니아,,커피전문점/카페/다방,서울특별시,노원구,중계2.3동,127.0638018,37.63913013
커핀그루나루,,커피전문점/카페/다방,서울특별시,강동구,성내2동,127.1274359,37.53526751
미스터브리즈커피,,커피전문점/카페/다방,서울특별시,구로구,구로1동,126.8756321,37.48642848
원보드게임방,,커피전문점/카페/다방,서울특별시,강남구,압구정동,127.036696,37.5260022
프리미엄에스프레소,,커피전문점/카페/다방,서울특별시,금천구,가산동,126.8829102,37.47605439
카페테리아,,커피전문점/카페/다방,서울특별시,용산구,한남동,127.0096635,37.53319425
손탁커피YG점,,커피전문점/카페/다방,서울특별시,마포구,합정동,126.9080068,37.54919248
프쉬케,,커피전문점/카페/다방,서울특별시,종로구,이화동,127.0025374,37.58228625
원커피숍,,커피전문점/카페/다방,서울특별시,은평구,불광1동,126.9307254,37.61133762
비알코리아베스킨라빈스,,커피전문점/카페/다방,서울특별시,구로구,구로5동,126.8824086,37.50137804
종점카페,,커피전문점/카페/다방,서울특별시,용산구,후암동,126.9808652,37.54669919
카페엘리,,커피전문점/카페/다방,서울특별시,중랑구,묵2동,127.0751077,37.61187276
코피발리,,커피전문점/카페/다방,서울특별시,종로구,이화동,127.0046544,37.57719522
간단하지만특별한화피디Cafe,라첼타중량점,커피전문점/카페/다방,서울특별시,중랑구,상봉2동,127.0770972,37.59293941
카페플러스,,커피전문점/카페/다방,서울특별시,양천구,신월4동,126.8414015,37.52103106
커피마시는사람들,,커피전문점/카페/다방,서울특별시,관악구,서림동,126.9298501,37.47460567
까페바오,,커피전문점/카페/다방,서울특별시,송파구,잠실본동,127.0813729,37.50664306
하이디하우스,,커피전문점/카페/다방,서울특별시,중구,청구동,127.0124294,37.55596885
대무,,커피전문점/카페/다방,서울특별시,금천구,가산동,126.8872665,37.4796276
커피베이,,커피전문점/카페/다방,서울특별시,양천구,신월1동,126.8327734,37.5346058
서울푸드앤씨,,커피전문점/카페/다방,서울특별시,구로구,구로2동,126.8846634,37.49120853
카페네스카페이화여대국제기숙사,,커피전문점/카페/다방,서울특별시,서대문구,신촌동,126.9503015,37.56428106
빈스빈스,명동점,커피전문점/카페/다방,서울특별시,중구,명동,126.9841691,37.56174806
커피하우스,,커피전문점/카페/다방,서울특별시,금천구,독산3동,126.902679,37.47176143
커피나무,,커피전문점/카페/다방,서울특별시,용산구,청파동,126.9679427,37.54498309
카페버즈앤벅스,,커피전문점/카페/다방,서울특별시,중구,소공동,126.9713066,37.56616892
커피바운드,,커피전문점/카페/다방,서울특별시,강남구,세곡동,127.1039834,37.47440555
띵크커피코리아THINK,,커피전문점/카페/다방,서울특별시,종로구,종로5.6가동,127.0009791,37.57180297
카페커피수,,커피전문점/카페/다방,서울특별시,영등포구,양평2동,126.8918224,37.53628299
커피산책,,커피전문점/카페/다방,서울특별시,은평구,진관동,126.9356721,37.63776448
수레,,커피전문점/카페/다방,서울특별시,강남구,논현2동,127.0292097,37.51876853
카페2977,,커피전문점/카페/다방,서울특별시,광진구,중곡3동,127.0852361,37.56725986
프라넬,,커피전문점/카페/다방,서울특별시,용산구,청파동,126.9660996,37.54487686
커피보스,,커피전문점/카페/다방,서울특별시,광진구,군자동,127.0752069,37.55260275
커피앤슈,,커피전문점/카페/다방,서울특별시,마포구,서강동,126.9249219,37.55260046
나임북카페,,커피전문점/카페/다방,서울특별시,송파구,문정2동,127.1393107,37.47962403
위카페,,커피전문점/카페/다방,서울특별시,송파구,위례동,127.1427697,37.48167657
카페그램,,커피전문점/카페/다방,서울특별시,동대문구,이문2동,127.0613176,37.60331211
츄로킹,,커피전문점/카페/다방,서울특별시,마포구,서교동,126.9231468,37.55247616
솔다방,,커피전문점/카페/다방,서울특별시,강북구,송중동,127.0331993,37.61101426
스무디킹중계롯데마트점,중계롯데마트점,커피전문점/카페/다방,서울특별시,노원구,중계1동,127.0709241,37.64678217
컨테인커피,,커피전문점/카페/다방,서울특별시,강동구,명일1동,127.1462172,37.54631658
애견까페,,커피전문점/카페/다방,서울특별시,노원구,월계1동,127.0639115,37.61592927
어반테라스,,커피전문점/카페/다방,서울특별시,동대문구,장안2동,127.0742612,37.57506748
카페줌인,,커피전문점/카페/다방,서울특별시,성북구,월곡1동,127.035931,37.61173942
피스커피,,커피전문점/카페/다방,서울특별시,광진구,능동,127.0787567,37.55199976
카페눈코입,,커피전문점/카페/다방,서울특별시,중랑구,망우본동,127.1085963,37.60082237
아이엔유카페사랑,,커피전문점/카페/다방,서울특별시,동대문구,제기동,127.0364731,37.57848641
카페루카코리아,,커피전문점/카페/다방,서울특별시,강남구,역삼2동,127.0390854,37.50112555
아이엔씨풀서비스,,커피전문점/카페/다방,서울특별시,성북구,정릉3동,127.0028079,37.60783299
제니스스넥바,,커피전문점/카페/다방,서울특별시,구로구,고척1동,126.8702345,37.50470421
주커피,,커피전문점/카페/다방,서울특별시,송파구,오륜동,127.1319815,37.51990194
카페미니,,커피전문점/카페/다방,서울특별시,송파구,잠실7동,127.0767021,37.50843579
커피그루나루,,커피전문점/카페/다방,서울특별시,광진구,구의2동,127.0918328,37.54976734
카페베네치아,,커피전문점/카페/다방,서울특별시,금천구,시흥2동,126.9191865,37.45200032
굴리엘모커피,,커피전문점/카페/다방,서울특별시,강남구,역삼1동,127.0371605,37.5012991
카페402살롱,,커피전문점/카페/다방,서울특별시,동작구,상도3동,126.9327529,37.49943783
카페가가,,커피전문점/카페/다방,서울특별시,서대문구,충현동,126.9653949,37.56474768
하루,,커피전문점/카페/다방,서울특별시,중랑구,상봉1동,127.0933089,37.59885877
돌샘,,커피전문점/카페/다방,서울특별시,종로구,교남동,126.9660689,37.56675389
카페민,,커피전문점/카페/다방,서울특별시,중랑구,중화2동,127.0795592,37.59531036
커피언리미티드,,커피전문점/카페/다방,서울특별시,강남구,개포1동,127.0546875,37.48540183
소호디자인르미엘커피교,,커피전문점/카페/다방,서울특별시,서초구,서초3동,127.0136172,37.4924277
소월길커피,,커피전문점/카페/다방,서울특별시,용산구,후암동,126.976661,37.55373602
세븐일레븐,강변테크노마트점,커피전문점/카페/다방,서울특별시,광진구,구의3동,127.0956807,37.53571341
솔사주카페,,커피전문점/카페/다방,서울특별시,서대문구,홍은1동,126.9430335,37.59238263
카페방방,,커피전문점/카페/다방,서울특별시,서대문구,홍은1동,126.9489576,37.60110349
카페쟈스,,커피전문점/카페/다방,서울특별시,강남구,역삼1동,127.042725,37.50394838
하겐다즈,신촌세브란스점,커피전문점/카페/다방,서울특별시,서대문구,신촌동,126.9429168,37.56380069
카페아이스베리,,커피전문점/카페/다방,서울특별시,성북구,동선동,127.0176418,37.59255864
카페하이몬드,,커피전문점/카페/다방,서울특별시,강동구,성내2동,127.1253819,37.5377122
비니비니,,커피전문점/카페/다방,서울특별시,송파구,잠실6동,127.1020144,37.51800193
카페베네고려대중앙광장점,고려대중앙광장점,커피전문점/카페/다방,서울특별시,성북구,안암동,127.0317018,37.58848499
바리스타,,커피전문점/카페/다방,서울특별시,강남구,삼성1동,127.0650629,37.51481381
탐앤탐스트래블,,커피전문점/카페/다방,서울특별시,강남구,청담동,127.0444354,37.52415485
라떼킹,,커피전문점/카페/다방,서울특별시,서초구,서초4동,127.0254563,37.50032009
카페알마,,커피전문점/카페/다방,서울특별시,강동구,천호3동,127.1279689,37.54002001
